age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income_bracket
27, Private, Assoc-acdm,12, Never-married, Sales, Not-in-family, White, Male,0,0,52, United-States, <=50K
32, Private, Assoc-acdm,12, Never-married, Sales, Not-in-family, Black, Female,0,0,46, Trinadad&Tobago, <=50K
50, Self-emp-not-inc, Assoc-acdm,12, Never-married, Sales, Not-in-family, White, Female,0,1408,5, United-States, <=50K
48, Private, Prof-school,15, Divorced, Sales, Not-in-family, White, Male,0,0,13, United-States, <=50K
19, Private, Some-college,10, Never-married, Sales, Not-in-family, White, Female,0,0,28, United-States, <=50K
41, Private, Some-college,10, Never-married, Sales, Not-in-family, Black, Male,0,0,33, United-States, <=50K
24, Private, Some-college,10, Never-married, Sales, Not-in-family, White, Male,0,0,49, United-States, <=50K
76, Self-emp-not-inc, Some-college,10, Widowed, Sales, Not-in-family, White, Male,0,0,8, United-States, <=50K
33, Private, Some-college,10, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,26, South, <=50K
45, Private, Some-college,10, Never-married, Sales, Not-in-family, White, Male,0,0,52, United-States, <=50K
54, Private, Some-college,10, Never-married, Sales, Not-in-family, Black, Male,0,0,41, United-States, <=50K
70, Private, Some-college,10, Widowed, Sales, Not-in-family, White, Female,0,0,34, United-States, <=50K
41, Private, Some-college,10, Separated, Sales, Not-in-family, White, Male,0,0,80, United-States, >50K
26, Private, Some-college,10, Never-married, Sales, Not-in-family, Black, Female,0,0,37, United-States, <=50K
26, Private, Some-college,10, Never-married, Sales, Not-in-family, White, Female,0,0,37, United-States, <=50K
34, Self-emp-inc, Some-college,10, Never-married, Sales, Not-in-family, White, Male,0,0,75, United-States, <=50K
22, Private, Some-college,10, Never-married, Sales, Not-in-family, White, Female,0,0,17, United-States, <=50K
20, Private, Some-college,10, Never-married, Sales, Not-in-family, White, Female,0,0,56, United-States, <=50K
30, Private, 10th,6, Never-married, Sales, Other-relative, White, Male,0,0,18, Guatemala, <=50K
26, Private, 12th,8, Never-married, Sales, Other-relative, Black, Male,0,0,51, United-States, <=50K
57, Private, 7th-8th,4, Widowed, Sales, Other-relative, White, Female,0,1602,3, United-States, <=50K
39, Self-emp-not-inc, HS-grad,9, Never-married, Sales, Other-relative, White, Female,0,0,4, United-States, <=50K
22, Private, HS-grad,9, Never-married, Sales, Other-relative, Black, Female,0,0,37, United-States, <=50K
22, Private, Some-college,10, Never-married, Sales, Other-relative, White, Female,0,0,18, United-States, <=50K
21, Private, Some-college,10, Never-married, Sales, Other-relative, White, Male,0,0,64, United-States, <=50K
42, Private, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,53, United-States, <=50K
70, Private, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,5, United-States, <=50K
61, Private, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,2414,0,5, United-States, <=50K
33, Private, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,52, United-States, <=50K
67, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,2, United-States, <=50K
40, Private, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,46, United-States, >50K
31, Private, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,27, United-States, <=50K
26, Private, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,52, United-States, >50K
33, Private, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, Other, Female,0,0,19, United-States, <=50K
31, Private, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,37, United-States, <=50K
46, Private, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,3103,0,52, United-States, >50K
27, Private, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,34, United-States, <=50K
38, Private, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,22, United-States, <=50K
34, Private, Assoc-voc,11, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,18, United-States, <=50K
39, Local-gov, Assoc-voc,11, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,37, United-States, <=50K
32, Private, Bachelors,13, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,2, United-States, <=50K
38, Self-emp-not-inc, Bachelors,13, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,28, United-States, >50K
38, Federal-gov, Assoc-acdm,12, Married-civ-spouse, Adm-clerical, Wife, White, Female,7688,0,33, United-States, >50K
21, Private, Assoc-acdm,12, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,46, United-States, >50K
25, Private, Assoc-acdm,12, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,37, India, >50K
44, Private, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,2415,6, United-States, >50K
48, Private, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,37, United-States, <=50K
59, Private, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,14, Cuba, >50K
40, Private, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,17, United-States, >50K
25, Private, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, Black, Female,0,0,56, United-States, >50K
55, State-gov, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,37, United-States, <=50K
35, Private, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,3908,0,27, United-States, <=50K
61, Private, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,15024,0,34, United-States, >50K
47, Private, 11th,7, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,1485,58, United-States, <=50K
55, Private, 7th-8th,4, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,75, United-States, <=50K
45, Federal-gov, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,80, United-States, >50K
46, Private, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,58, United-States, >50K
61, Private, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,3, United-States, <=50K
75, Self-emp-inc, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,26, United-States, <=50K
42, Local-gov, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,8, United-States, <=50K
27, Private, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,39, United-States, <=50K
45, Private, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,7, United-States, <=50K
46, Federal-gov, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,80, United-States, >50K
39, Federal-gov, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, Black, Male,7688,0,52, United-States, >50K
54, Private, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,54, United-States, >50K
56, Private, Masters,14, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,80, United-States, >50K
44, Private, Assoc-voc,11, Married-civ-spouse, Adm-clerical, Husband, White, Male,7298,0,51, United-States, >50K
64, Self-emp-not-inc, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,5, United-States, <=50K
26, Local-gov, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,41, United-States, <=50K
65, Private, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,34, United-States, <=50K
34, Private, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,27, United-States, <=50K
38, Private, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,56, United-States, <=50K
44, State-gov, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,46, United-States, >50K
77, Local-gov, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,3818,0,14, United-States, <=50K
34, Private, Assoc-acdm,12, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,28, United-States, <=50K
69, State-gov, Prof-school,15, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,34, United-States, >50K
37, Private, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,37, United-States, <=50K
36, Private, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,52, United-States, <=50K
41, Private, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,46, United-States, >50K
18, State-gov, 11th,7, Never-married, Adm-clerical, Own-child, White, Female,0,0,5, United-States, <=50K
17, Private, 11th,7, Never-married, Adm-clerical, Own-child, White, Female,0,0,8, United-States, <=50K
17, Private, 11th,7, Never-married, Adm-clerical, Own-child, White, Female,0,0,23, United-States, <=50K
18, Private, 11th,7, Never-married, Adm-clerical, Own-child, White, Female,0,0,5, United-States, <=50K
19, Private, 7th-8th,4, Never-married, Adm-clerical, Own-child, White, Male,0,0,80, United-States, <=50K
19, Private, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,14, United-States, <=50K
26, Private, HS-grad,9, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,80, ?, >50K
37, Private, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,37, United-States, <=50K
19, Private, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,28, United-States, <=50K
22, Private, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,28, United-States, <=50K
31, Private, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,8, United-States, <=50K
21, State-gov, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,43, United-States, <=50K
27, Local-gov, Assoc-voc,11, Never-married, Adm-clerical, Own-child, White, Male,0,0,43, United-States, <=50K
22, Private, Assoc-voc,11, Never-married, Adm-clerical, Own-child, White, Female,0,0,37, United-States, <=50K
24, Local-gov, Bachelors,13, Never-married, Adm-clerical, Own-child, Black, Female,0,0,27, United-States, <=50K
44, Private, Bachelors,13, Never-married, Adm-clerical, Own-child, White, Female,0,0,37, United-States, <=50K
24, Private, Bachelors,13, Never-married, Adm-clerical, Own-child, White, Male,0,0,39, United-States, <=50K
28, Private, Doctorate,16, Never-married, Adm-clerical, Own-child, White, Male,0,0,18, United-States, <=50K
26, State-gov, Assoc-acdm,12, Never-married, Adm-clerical, Own-child, Black, Female,0,0,8, United-States, <=50K
21, Private, Assoc-acdm,12, Never-married, Adm-clerical, Own-child, White, Female,0,0,8, United-States, <=50K
22, Private, Assoc-acdm,12, Never-married, Adm-clerical, Own-child, White, Female,0,0,27, United-States, <=50K
20, Private, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,1719,28, United-States, <=50K
19, Private, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,28, United-States, <=50K
37, Private, Some-college,10, Separated, Adm-clerical, Own-child, White, Male,0,0,62, United-States, <=50K
20, Private, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,26, United-States, <=50K
24, Private, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,3325,0,52, Dominican-Republic, <=50K
22, Private, Some-college,10, Married-spouse-absent, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,39, United-States, <=50K
22, Private, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,37, United-States, <=50K
20, Private, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,46, United-States, <=50K
20, Private, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,4, United-States, <=50K
29, Private, Some-college,10, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0,0,6, United-States, <=50K
20, Private, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,9, England, <=50K
19, Private, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,18, United-States, <=50K
21, Private, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,8, United-States, <=50K
59, Private, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,34, United-States, <=50K
20, Private, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,14, United-States, <=50K
28, Private, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,26, United-States, <=50K
19, Private, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,8, United-States, <=50K
48, Private, HS-grad,9, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,37, United-States, <=50K
34, Local-gov, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,33, United-States, <=50K
48, Private, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,37, United-States, <=50K
48, Private, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,52, United-States, <=50K
57, Local-gov, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,62, United-States, <=50K
41, Private, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,43, United-States, <=50K
40, Private, HS-grad,9, Separated, Adm-clerical, Unmarried, White, Female,0,0,37, United-States, <=50K
30, Private, HS-grad,9, Never-married, Adm-clerical, Unmarried, White, Male,0,0,41, United-States, <=50K
41, Private, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,52, United-States, <=50K
65, Private, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,2206,59, Canada, <=50K
70, Private, HS-grad,9, Widowed, Adm-clerical, Unmarried, White, Female,0,0,5, United-States, <=50K
42, State-gov, HS-grad,9, Separated, Adm-clerical, Unmarried, White, Male,0,0,39, United-States, <=50K
40, Federal-gov, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,22, United-States, <=50K
36, Private, HS-grad,9, Separated, Adm-clerical, Unmarried, White, Female,0,0,37, United-States, <=50K
37, Private, HS-grad,9, Widowed, Adm-clerical, Unmarried, White, Female,0,0,68, United-States, <=50K
46, State-gov, HS-grad,9, Separated, Adm-clerical, Unmarried, White, Female,0,0,37, United-States, <=50K
60, Private, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,37, United-States, <=50K
46, Private, HS-grad,9, Never-married, Adm-clerical, Unmarried, White, Female,0,0,37, United-States, <=50K
46, Private, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,1590,43, United-States, <=50K
30, Private, HS-grad,9, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,62, United-States, <=50K
45, Private, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,28, United-States, <=50K
37, Private, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,37, United-States, <=50K
25, Private, HS-grad,9, Never-married, Adm-clerical, Unmarried, White, Female,0,0,46, United-States, <=50K
70, Private, HS-grad,9, Widowed, Adm-clerical, Unmarried, White, Female,0,0,5, United-States, <=50K
69, Private, HS-grad,9, Widowed, Adm-clerical, Unmarried, White, Male,0,0,8, United-States, <=50K
46, Private, HS-grad,9, Widowed, Adm-clerical, Unmarried, White, Female,0,0,43, United-States, <=50K
43, Private, HS-grad,9, Never-married, Adm-clerical, Unmarried, White, Female,8614,0,43, United-States, >50K
50, State-gov, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,46, United-States, <=50K
64, Private, HS-grad,9, Widowed, Adm-clerical, Unmarried, White, Female,0,0,8, United-States, <=50K
43, Private, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,58, United-States, <=50K
35, Local-gov, Masters,14, Divorced, Adm-clerical, Unmarried, White, Female,0,0,41, United-States, <=50K
63, Private, Assoc-voc,11, Widowed, Adm-clerical, Unmarried, White, Female,0,0,8, United-States, <=50K
36, Private, Assoc-voc,11, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,54, United-States, <=50K
55, Private, Bachelors,13, Divorced, Adm-clerical, Unmarried, White, Female,0,0,73, United-States, <=50K
37, Private, Bachelors,13, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,27, United-States, <=50K
57, State-gov, Bachelors,13, Divorced, Adm-clerical, Unmarried, White, Male,2174,0,37, United-States, <=50K
32, Local-gov, Bachelors,13, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,46, United-States, <=50K
31, Private, Assoc-acdm,12, Divorced, Adm-clerical, Unmarried, White, Female,0,0,41, United-States, <=50K
